gene_names,Hox_7,Hox_9,Hox_10,Hox_4,Hox_6,Hox_2,Hox_3,Hox_5,Hox_1,Hox_8,No_hox_3,No_hox_2,No_hox_10,No_hox_6,No_hox_4,No_hox_8,No_hox_5,No_hox_7,No_hox_1,No_hox_9
TC010699,5.0934130132066135,5.159523564370198,5.20649531655734,5.083360261972383,5.276298835335495,5.245684449913076,5.345275610374863,5.238934038759241,5.151925161381805,5.29541782459795,5.230454539228238,5.2164705312761575,5.263825397670601,5.272705967415577,5.449813893270167,5.376744651503949,5.3790095357105185,5.509720209084283,5.375813553026483,5.536817029741112
His2Av,8.790066656334202,8.817405752722594,8.777181883571727,8.818653271354917,8.821829293936565,8.822085314272487,8.855584471497485,8.83025840313427,8.834100306090754,8.859675889382904,8.856378546059059,8.898933575817681,8.81042940020837,8.815591233416125,8.847765634906413,8.854538928772103,8.950191959419525,8.888481069716768,8.931354431732442,8.942221629721313
Polr2K,6.229227489536876,6.26632419554107,6.27460461637045,6.149134266592523,6.267021153590215,6.203765453012372,6.304126353676142,6.256986065514697,6.203175608664437,6.29415812638486,6.231983366824583,6.358400171592817,6.323112730660152,6.246417669241218,6.324297983313594,6.315141548994249,6.421138209688832,6.4069552591455174,6.430273968911671,6.477017822835648
TC005398,9.415139500435915,9.442164185135129,9.410551923704757,9.406296888344079,9.427052275115775,9.43275888057097,9.458003126039513,9.461500710147824,9.45427777504252,9.44187272376111,9.518957528550327,9.537732760917777,9.449972919381473,9.437854607101176,9.468476043251904,9.431294242091365,9.508293047884518,9.44794872179628,9.480142291060652,9.502764958597059
Polr2L,5.934384410651729,5.949541799060437,5.894414502346407,5.9461468294703845,5.910292421784753,5.900010980370299,5.974452986017812,5.998569420098091,5.955284675308513,6.011022210499143,6.088499378821635,6.084138990310042,6.096353491440013,6.028636523823527,6.093956739958417,5.954914289941025,6.110577388123391,6.037064118413358,6.010267079574895,6.070700668405513
Polr2J,6.545014925776743,6.532381039660877,6.544224888396804,6.555225919179813,6.564156285993154,6.530287422956372,6.608759346064123,6.552166712785864,6.585936540756761,6.616858771394093,6.6718391811154145,6.66314013497247,6.634411609827296,6.573909080146371,6.663520045995426,6.540944640740959,6.657761903309759,6.623788636698556,6.633074256095422,6.72546491172684
Sox15,4.381022371758414,4.069778237537496,4.643562886458595,4.5882014551479395,4.668582663044842,4.430108025038532,4.428417162185983,4.223685726453414,4.487512102194457,4.330461437307333,5.344942059308888,4.952417530876143,4.654193836188508,4.353743002544683,4.9805612667628845,4.618499705905788,4.878121707426427,4.735159707337053,4.6313060621342075,4.584283415017433
TC007335,1.0384138226699164,1.422369823787223,1.70724833183679,1.8199351647310582,1.796088363001068,2.04444941050925,2.181948607623236,1.7299415323543492,2.2052422001677416,1.7965980695120058,3.164124581644763,3.4514817473396255,2.5101692562773663,2.407051888134067,3.909899945582998,2.2366400311506403,2.30178239186369,2.3056336015678838,2.0908417878566588,2.7568830045307355
Arl2,4.74533038148299,4.750468031375894,4.803766884685687,4.814088793753318,4.808425555686375,4.770797597867569,4.809366690147908,4.75826949027647,4.793650419532176,4.790211985990808,5.014686427846432,4.9807918326547815,4.813124885074189,4.900341490603874,4.965848716100796,4.888081231146476,4.730918768878412,4.948570083715232,4.893193534022843,4.9863390293143
ss,4.916225123793199,5.087246362240069,5.407518847221212,4.9918684966294915,5.114406950499286,4.66679977227855,5.14566449473465,5.001004446606342,5.238886825101237,5.1067427320442444,5.734263218845831,5.36032100979053,5.671464257946639,5.5591047891169785,5.009352492783931,5.623801444409999,5.449076820065274,5.307917775296211,5.272181023088142,5.5614135634534225
run,5.930755486066112,5.913748038549282,5.878117603718149,5.82884439339919,5.966887087809715,5.902464275439765,5.9324129264076735,5.92571487107537,5.90522833909675,5.892143971784736,6.093629143326227,6.051115726820218,6.331195470227767,5.926242744084661,6.0295686383733145,6.146696705070824,6.016486172717259,6.209955769102969,6.251317658096215,6.194159240454785
Hey,5.86695931249008,5.971565945272268,5.814186860674988,5.975235309815924,6.044568622088016,5.831389163005612,6.001147176107191,5.96101315351311,5.956446480214897,5.903440870909703,6.292492361390433,6.026841635136845,6.1840254877004925,6.080782275694148,5.886837961880059,6.057844271691919,6.236946038287805,6.129702456344779,6.251317658096215,6.172416848226841
Dll,5.2195005560153245,5.323503993759605,5.257143271087026,5.479919278416675,5.337446920301714,5.322955139480991,5.39478407920406,5.1648554262935065,5.289914776276697,5.4638157813834445,5.818558415988753,5.981605756989313,5.6398266121882825,5.434973570300617,5.3934452847041054,5.675291595118408,5.924702255740992,5.715456759572052,5.839963086972981,5.450163683629685
esc,6.007699282888268,6.0316357538803045,6.048526911012075,6.07410901984173,6.035865239077532,6.002637513768099,6.052488463283864,6.054565370262492,6.0302865431755235,6.085515415982061,6.067713055219948,6.168637035702064,6.065333987989345,5.947577456505556,6.176773925086811,6.203238820530642,6.090419970985628,6.168272058416826,6.160746429710152,6.181170614152005
Pep,7.150437568902777,7.099384875855153,7.101180152887012,7.145572576924216,7.144127465751895,7.126976958937353,7.115920023805155,7.0733598485506075,7.1127867731772145,7.125066648844776,7.141726768735086,7.1843245997150404,7.169384722465353,7.128885820265679,7.189460946904197,7.281982001607754,7.178988202325827,7.13946932502099,7.19965735422729,7.276947622931448
wor,6.678038704201617,6.651310400150815,6.625255209561488,6.741427339428339,6.762752847750748,6.7496007432709355,6.755292343086377,6.72057938593988,6.722770341992763,6.7717790738574815,6.910677292865658,6.852161915587398,6.842918761512033,6.751756550239398,6.937215995050229,7.078584722992852,6.990975512011945,6.897546557052571,7.047394829268345,6.966911637689454
Rfx,5.687782438130771,5.6127058806680905,5.579939081792268,5.676795113095555,5.676934637278167,5.696396716892202,5.542867465678473,5.624375872572082,5.63780251174822,5.570301753001555,5.933011625917242,5.826161160256636,6.016922398116904,5.703766092686843,6.084316736214395,6.062722845025142,5.740510272907945,5.773258386173341,5.761307910399619,5.732230188793786
pan,7.268769525261366,7.2888428707253015,7.2720775273866,7.3298610293095265,7.289885076751656,7.273421800375428,7.206020542580269,7.186274661505213,7.292838878072205,7.307192757937372,7.740462980046571,7.490563018583203,7.623303637363851,7.44195366826726,7.557076947457187,7.526892395243704,7.4864223103313785,7.600404894028592,7.267893964398661,7.288533986891777
hbn,3.2439154827001575,3.347209307207807,2.9707452285015448,3.0766592010366267,3.346906871906582,3.4913796730993245,2.970542486874212,3.361830741970378,2.941211396044882,2.8856980866094175,4.357621907857168,3.6811747624794404,3.8335867933465013,4.184300829975645,3.9516241066785573,4.41313488836274,4.085099379614079,4.293799784752445,3.103472669807077,3.812247193971211
fd102C,2.622719630528467,3.0554296359271924,2.305335013079906,3.0323326377417956,1.937280626843371,2.502105688586737,2.9465385714192633,3.2240498340095844,2.6069135187847183,2.7195125026010776,2.8253952672109244,3.8678389184157087,4.0122965207963075,4.584675385655211,3.7731398690422058,4.050781051251487,4.225954841935571,4.65254137627273,3.718108953124123,3.0943274144703645
Phf5a,6.378460456804235,6.456974811234092,6.453915472402735,6.478084385300077,6.453929772858531,6.465453743177701,6.514643707386837,6.488605759924278,6.452425460338767,6.440048859216616,6.4688962099252665,6.6341136646618954,6.55075656644736,6.565410324837761,6.619126311041144,6.488297379170883,6.625495820937633,6.54909059410859,6.528205538991809,6.533730475753439
Sox21b,5.952334086982895,6.041305716620849,6.062287885526622,6.090210231056465,6.183879953531922,6.1157012829470885,5.97209772138074,6.14807635310298,6.0161670741657,6.10610949447609,6.16281262513988,6.292800747509736,6.2161468563578985,6.4218695013225675,6.240906569744596,6.475496318119831,6.3608437738682975,6.361223065786085,6.304563482506406,6.374705153256192
TC003355,2.9573723143176807,2.9669240502671044,3.2513711608271847,2.9619257363675566,3.1325231020596873,3.1534343704524694,3.1442814035374607,3.295311360727135,2.8151948002120597,3.24603636211056,3.6772022002935425,3.313245763700779,3.4861399480314916,3.506271647001125,3.2775179452945276,3.8044282287322924,3.6100500993902456,3.412771070725398,3.596177893194411,3.901295517995375
D,5.255851267896811,5.271775036920861,5.2780881292368385,5.363636473101355,5.359177996199363,5.255091181917711,5.409377951826139,5.40838863373755,5.13358706977137,5.366214520687878,5.748815158274886,5.731746150319667,5.492938294035318,5.768937855771291,5.312975959699805,5.887653904369726,5.718602766490876,5.630095914671954,5.675933864616065,5.639289321628403
TC004945,6.342987138510507,6.2899495129829415,6.343585276658719,6.313539669736469,6.291857818582857,6.290532780877796,6.2573711427844145,6.284188956776508,6.243190556305394,6.331454630115193,6.440367791157649,6.426571740538599,6.462993467920675,6.385075436959717,6.439338155864322,6.432723596707082,6.421138209688832,6.454246608647138,6.517785993326414,6.352923696085397
TfAP-2,4.721251408446253,4.843221679826158,4.909047666824979,5.083360261972383,4.940936340398642,4.944706855770177,4.743107455422578,4.7622431893046,4.932169816126995,4.797782409643827,5.128378714386634,5.2164705312761575,5.2520525508467655,5.186160819083099,5.528822836540482,5.047890773445489,5.347409613040357,5.443622853311183,5.397454026049903,5.082336530455327
dmrt99B,3.110872350657103,3.534200664712843,3.5640144219896066,3.324948128014367,3.2092057377913705,3.6431269942615727,3.6967931883130083,3.4829065164358273,3.6893002441550067,3.3791510494415204,4.386243411691518,4.727441291677388,4.383888531068614,5.053428170216907,4.3228583557307205,4.387478223048216,4.4329072306732495,3.8319545540915776,4.455517376051818,4.314194133178125
croc,2.589037456324774,3.2298698027496657,2.3493650378482487,2.342060722735999,2.656787912246747,2.4258216439833973,2.92194426732386,2.702767764699335,2.6069135187847183,2.8333126348209468,3.618157182899745,3.313245763700779,3.4861399480314916,4.087435329208127,3.991676867195537,3.4768253143203918,3.6100500993902456,3.251689979009724,3.204333775011319,3.4845755041215547
dac,6.2953274649421855,6.558218525233393,6.485392865848983,6.351149803965369,6.369934271263892,6.3657543643634025,6.4023420874170505,6.215205670962418,6.544243565980184,6.350791557284573,6.78564708537548,6.745482731257262,6.692157337997153,6.700897515955792,7.0410333470435065,6.845469819018331,6.853727191663224,6.584021106843391,6.572142948585172,6.7152989825676865
dsf,3.4520259939452664,3.393567989984619,3.3024761634165807,3.4215995720585757,3.297464129586065,2.2992333643250698,3.4211305403206786,3.439202830881579,3.19131580087892,2.935475366423079,3.83591986776894,4.436697255724042,4.325803911838118,4.563839124423923,4.733287985015272,3.706686439796706,4.085099379614079,3.6732519609542447,4.242093799216201,4.605572339948318
Fer1,3.624198486392291,4.164931762396897,3.8510076346225324,3.689404406362588,3.9457905773027275,3.463688775506271,4.034373190884166,3.524779901631882,3.825308390504994,3.79398588484603,4.2664873825539695,4.893133051208817,4.587416631550719,4.663932626268018,4.751817188136668,4.716659270343235,4.3493975202691075,4.437135097481464,4.719424095560883,5.0691740388556505
TC015977,6.385406579401758,6.393622149469796,6.3976435001082335,6.351969726783708,6.4459857067346755,6.464755775185762,6.440702406620218,6.352768810130535,6.44817384305455,6.40287503301423,6.486321826701659,6.642113898377961,6.640338568086872,6.59069292605245,6.523949581977731,6.635849291714694,6.657761903309759,6.555533024095329,6.562173539251486,6.635570114638401
Pfdn2,6.75904383360077,6.773137634543807,6.730842290457608,6.773659523255525,6.790363245999633,6.78620785342403,6.815911835062654,6.722256624237142,6.754110382848473,6.79763116453919,6.78564708537548,6.9307974552031135,6.857292256211151,6.797901371235686,6.892902181081709,6.886872018875582,6.904611708337276,6.872137685025335,6.879938106479233,6.8969925642323355
pros,7.890394135738791,7.817055257980771,7.803175853548928,7.818478856426422,7.879272609577722,7.862730540463098,7.860469433614076,7.789027370754013,7.763159438977783,7.821118297810387,7.948821481620511,7.986039431819614,8.000949586595636,7.904754799154588,8.046136245349802,8.058225598685512,8.002555007603972,7.987081334359433,7.967268977480942,8.102599503027271
disco,5.02385848176299,4.765898984605765,4.803766884685687,5.071634291486564,5.0780584869125,4.851065144573019,4.7903302347020995,4.675287700569723,4.8618432065211765,4.845640674121784,5.242511426688644,5.434093254357418,5.464619074739565,5.272705967415577,5.3934452847041054,5.503636283909788,5.269544820920422,5.372845475969147,5.14284047484789,5.261439306226639
Optix,4.425674614234778,4.484861325507852,4.426067012272439,4.597719577673284,4.421777516622404,4.536413178004203,4.572134670679571,4.250505069884472,4.190079781568783,4.342424213303237,5.457372685185223,5.971269269283668,5.3639732770507536,5.230369359039733,5.476849774702479,5.137719618276839,5.106572948651738,5.9701655546523655,5.546356660138655,5.631769050435212
Cox10,5.041705894701809,4.966413490291322,5.142651800859569,5.056780785848944,5.188477930487591,5.15678762829509,5.0672284801387475,4.966041964768013,5.095870110162437,5.168476270881919,5.584307190028698,5.442943571016599,5.767876410857762,5.361878339903928,5.562029062744491,5.486465291276852,5.601230183665607,5.654108028526392,5.617546508850211,5.601109330270878
toy,6.073906078240776,5.854960866624047,5.894414502346407,5.8371074570873045,5.998006753027652,5.868825905638499,5.802932436290209,5.958618387387748,5.855106966587134,5.91830758335133,6.711231948009047,6.544541092383399,6.412339142343972,6.668065869080493,6.69556804464149,6.570666421381774,6.694599019225221,6.542606389945086,6.351000406329083,6.660163227729539
Rx,4.240282825679851,3.912068884719874,4.1688973999936,3.982571832833007,3.853293510511117,4.223163384995554,4.19996298725008,4.13862155458635,4.190079781568783,3.9463898537560707,5.180718496007045,4.84624290190129,4.736813427977672,4.805775437924965,5.236827745462298,5.1499181099794695,5.409641415273053,5.383268431887524,4.928026287965053,5.293708999150553
tll,2.74713394676141,2.9669240502671044,3.159925611567939,2.9859497271406594,2.9103185971580943,2.9871824035680152,2.7304269533968415,3.167059791743731,2.787967273917752,2.7491994871678873,3.255586355549906,4.412300473418946,4.438783735892745,4.584675385655211,4.592975322229384,4.361145920626465,4.192557003943528,4.437135097481464,4.5089731309749395,4.540295684051916
scro,4.788023466324616,4.799771903315266,5.037061381737486,4.602444880111613,4.890706256694777,4.808083282865021,4.853627924127385,5.046792301411829,4.662890193066359,4.809031659167034,5.087243868034486,5.801842528615827,5.717119625957056,6.062133281135818,6.003656479750077,5.834062753345481,5.775988864556416,5.987314423246588,5.931877380002294,5.889813350014398
bi,7.595410671773855,7.636984764239847,7.728957479239243,7.5505276877905,7.824534411911854,7.604750739478836,7.649744163555314,7.5455990893561005,7.654514998582707,7.568292837440146,8.068608635680432,8.034714423949069,7.984905753337823,8.135399804479832,8.311355960465608,8.234299964521234,8.097903149147934,8.065266703587193,8.091185582123638,8.136469696877942
erm,2.883614513389691,2.673242715950865,2.9473334226250887,3.1191040356808637,2.8592722737566234,3.0528076559038078,3.2922562114511638,2.638550597139686,2.9172465627921738,3.281012746080002,3.8836818141115814,4.160922854113487,4.198414369612638,4.244028999947785,4.526240026719416,4.387478223048216,4.289579734811185,4.262491407170988,4.584153121097296,4.256164051676543
oc,5.418063587655286,5.3102653247453215,5.4135707247539315,5.365836079090682,5.354869396059211,5.346728194636009,5.531941616652564,5.370260943266793,5.257745087679264,5.501829639820761,5.9148228191594905,5.981605756989313,6.281689028620664,6.013930015348176,6.394186959138709,6.41918601978825,6.140071549370999,6.139485214960338,5.956658260010007,6.240390902484474
dpn,4.79559375150471,5.027181024476198,4.973541335064423,4.939419304664799,5.001140408949761,4.628123615638768,5.2955098078883625,5.110369047228254,5.114906400558053,5.2532755015921975,5.3768796605762335,5.1941209961798975,5.20352419033612,5.597278822502797,5.586229567666633,5.306700880495354,5.458697381345353,5.481925958924626,5.439378768410389,5.042317614955925
TC012851,5.20708396225032,5.1386473079452575,5.204018323103369,5.345863245697774,5.216139526062626,5.179763617073668,5.218393243768281,5.258439477466795,5.192619451846422,5.322557313628163,5.712030389432336,5.340995064733685,5.425567705389202,5.619502783878572,5.511796860500952,5.537118276135263,5.3790095357105185,5.383268431887524,5.375813553026483,5.54508327793692
CG10336,4.310067320768951,4.1579252225799195,4.249361415394338,4.327452691022713,4.341821074007161,4.311142936510105,4.439396518548638,4.283048368559305,4.190079781568783,4.383201668564194,4.566488246713479,4.5717608020514495,4.264136282520803,4.5425594581236535,4.675546787471198,4.554618807769951,4.769800256605982,4.410064674347556,4.559715785790614,4.421034742335518
Hesr,6.722934783134747,6.807515280151362,6.8917262825544485,7.004074242560051,7.010399644105088,6.938966731812671,7.13710519480908,7.174971733747767,7.042415903703758,7.057339242202392,7.604455826752977,7.4837175140397,7.21531567689156,7.511696608882065,7.4821545740264845,7.293419220557565,7.703131440773225,7.215309833497781,7.3815601055660265,7.4052806018180135
TC006580,7.157925056779671,7.194889918677118,7.283612344265548,7.3183902656360855,7.323909380472451,7.242146848540908,7.3749127632793305,7.378083683583964,7.25172734163093,7.372762057833087,7.925337502025398,7.636314752684095,7.56526305629937,7.719371521662379,7.8362634545669865,7.645615627627445,7.892120618534311,7.450844550276554,7.682974254971828,7.478154629671133
Xbp1,6.008820746342973,6.005382485176323,6.047460489315069,6.091274483180942,5.90656889455247,5.940919899071805,6.0045770763263695,5.978793401102996,6.000735176172796,6.077157546183368,6.200298071326523,5.8730930583580925,6.1508379967054125,6.222653703362975,6.108244710806321,6.033087880710296,6.130336499393092,6.058404755557909,6.066644476749652,6.104200702159176
ind,4.675541910275402,5.015319347000271,4.854279859387424,4.755162062940113,4.68559069964796,4.83694213778762,4.828047518302137,4.742214883444562,4.724453189434101,4.790211985990808,5.141722716121044,4.709256011515555,4.866764518188379,5.040440129838778,5.091063460730849,5.16196959000204,4.928178164901134,5.054822309220472,4.760732631201008,5.2052286686521345
fkh,4.577332921153604,4.6903837414842275,4.5668504315195415,4.549196292890684,4.569486670741396,4.578726537571391,4.6977691244200726,4.41485320544364,4.708403400213417,4.59810613012441,4.903356582250726,4.550479348472997,4.564128464796451,5.11595244422684,5.091063460730849,4.658926918940198,5.050571069566994,5.176688379569576,4.5089731309749395,4.8801378121929515
Snr1,6.136986891927594,6.121412217261755,6.105494907213846,6.118554804504505,6.062815568078043,6.1583338765990385,6.207390807929729,6.119909869495103,6.12782670993724,6.142142674836142,6.153217517157439,6.168637035702064,6.165196280912842,6.234606275400424,6.277500420465702,6.215845175461774,6.292528998318341,6.191643839489477,6.155744494248508,6.268735800899808
