gene_names,Hox_8,Hox_2,Hox_3,Hox_7,Hox_5,Hox_6,Hox_10,Hox_9,Hox_1,Hox_4,No_hox_7,No_hox_8,No_hox_9,No_hox_2,No_hox_3,No_hox_4,No_hox_10,No_hox_6,No_hox_1,No_hox_5
TC003191,5.799621543747475,5.629813180042604,5.70548458712041,5.825599853792756,5.98417104149193,5.717634723464857,5.784441402512777,5.720699676809218,5.8293291761678505,5.767554918698807,5.459155610389678,5.669878508780735,5.0838959192988025,5.4375767030486255,5.2965026053494055,5.129654231728496,5.3775097179529405,5.508327298652021,5.249769652636249,5.2029235756850225
TC013996,4.005512094726694,3.9522955537170135,3.8458148132904624,3.8648621619984227,3.9647003683175703,4.015107994275035,4.195893234229462,3.724051526778177,3.9701740674659765,4.086307093034225,3.6237983769192312,3.6771418366209145,3.5251610165611593,4.055190327871264,3.3592120388435283,3.627173732411176,3.1547039081795525,3.4981060037270595,3.9130794579340358,3.556304809404111
TC034001,4.500155569419138,4.548053432556316,4.2039071056340225,4.295025714155051,4.4428838415121135,4.449309145699654,4.414577527888543,4.558996733452826,4.317609813640479,4.294054941889103,4.274071881879459,3.873202801885504,3.5251610165611593,4.055190327871264,4.327517676339612,4.07989983152625,3.608584115433054,4.142638235404713,4.184498680058427,3.8214191097299937
Dgk,3.3970207759479574,3.3606042102740945,3.3962512922036487,3.173482481830603,3.3241554800618602,3.1373016993375344,3.421097257169157,3.430253158382447,3.3381833075663545,3.608477275004103,2.899601183550748,3.284245000526454,2.2812726865496544,3.0909775208684254,3.5603120737789373,2.633319401290453,1.7027859454668932,3.282497649213479,2.66570274828471,2.454058142981572
Nlg1,2.736798420061951,2.8829158547609435,2.4452353713393467,2.7793008388518934,2.6979603339175595,2.4677512056383812,2.9519767850793035,2.6826502107805936,2.647276437312986,2.9536891551597586,2.0065464682722505,2.627881781447697,1.1623013069195414,2.240648901539056,2.0025142380742684,2.009548646768774,0.0,1.1432199782574997,2.294421874173465,1.1401041028298804
TC034002,4.022892060069989,4.23296116806996,3.991283020241517,3.9738784306630883,3.982067017706398,4.006959521877825,4.040656831578196,3.9758951621295493,3.6620576551246837,4.01691812426738,3.679473405600907,3.873202801885504,2.9219921854518613,3.265693982593083,3.7276632855171967,3.505549816629888,2.3004265196279556,3.5607518203695836,3.8675103653668783,3.8214191097299937
mav,3.141453456043413,3.0686601382522665,3.114603417142498,3.1142752754471004,2.9921022460102438,2.844550930420185,3.047072937790584,2.5881674166663706,3.214426836762276,2.7491871011416213,2.0065464682722505,2.771660096376308,1.6853920561100812,2.7535970206521,2.2558648098380703,3.0145465962189255,1.7027859454668932,3.007249419129333,2.49719542604005,3.0028987820819855
CG42340,4.698317675270595,4.518667457175024,4.3559216338236455,4.899502083860456,4.375505503712399,4.670112633610662,4.6082973872432165,4.7919637424731105,4.855213622881966,4.544352715834584,4.438981365954891,4.24137765415326,3.5251610165611593,3.711063701679159,3.914527322625899,3.627173732411176,3.874046897540696,4.484255568370381,3.9130794579340358,4.5495742913386525
pyx,3.0316410082633194,3.206964327581597,2.912501946668649,3.192464035362572,3.2553598485622968,3.194218148502448,2.9519767850793035,3.171902561451416,3.2693506247968465,3.3494309426746156,2.7739026295078646,3.1093892775871645,2.4837738188296155,2.990655125545016,2.625777733252747,2.465263524398122,2.0456039741750236,2.895625805991387,2.8098679588574798,3.2780924592588456
CG9372,3.413001192130523,1.9352816913590538,2.1730976167846863,2.3621763310454424,2.758281052026752,2.7628129318731385,2.7898731892185156,2.6521371836870804,2.647276437312986,2.930299367833443,2.462090979489322,2.004476407045224,2.2812726865496544,1.1313560308035928,2.4578290776966436,2.465263524398122,2.0456039741750236,0.0,1.1723815205407382,1.6590254300860556
TC005469,3.978862309186409,3.3917624242313686,2.937083138293063,2.984177836244144,3.3728141292899325,3.585922825429464,3.11289426858937,3.6119212860641756,3.2330719632712968,3.52065279306118,3.202928770477915,2.627881781447697,2.4837738188296155,2.442284926118722,2.895198213171213,3.7856960010526826,2.6719155593267985,1.662733234389562,3.239714200639151,2.454058142981572
TC004677,3.854392642597481,3.0253574487246757,3.4264725776397396,3.33259139476668,3.477911563165124,3.363474182183704,3.305446268299114,3.6119212860641756,3.4482970126241113,3.6322156698533696,3.286547482591985,2.89734099610226,2.9219921854518613,2.7535970206521,2.769534087314214,3.4386996662804363,3.2461291853537837,2.626197590037222,2.8098679588574798,3.0028987820819855
LanB2,6.579232575471803,6.179662470151041,6.289924072040677,6.172560863249479,6.186601758744114,6.363682122853571,6.274740858675077,6.369467632425658,6.252026990121078,6.353796384776825,5.90792656451856,5.839238605970065,5.814091657197899,5.838536874001173,5.861598619269176,6.35972753046704,5.992814812168961,6.019263845821506,5.969201374803295,5.839076817073508
TC032048,3.6640410555068854,2.5173854399860076,2.7507888109813137,2.8073261947839234,3.2553598485622968,3.299167189799868,3.2877762108141146,3.5632945192055594,2.771912899787078,3.3016173760445384,2.462090979489322,2.257895443181716,2.7961208578102594,1.6486036829857538,2.4578290776966436,3.5682096830959957,2.5033232625550084,2.458242944320711,2.0397939969739234,2.454058142981572
Karl,3.9041155825506064,3.2608433907880547,3.154462383590367,3.3488033281443084,3.237395129032271,3.8760231326505417,3.305446268299114,3.8987859712415593,3.5061710825858965,4.008902412399676,2.260037582839394,2.89734099610226,3.2256571872044986,2.442284926118722,2.4578290776966436,3.7355963657013436,3.329891574555676,3.007249419129333,2.0397939969739234,2.454058142981572
TC031272,5.206372119669847,5.1284256581116185,5.2832560205247505,4.9558672976866935,5.332209514686469,5.198118549976501,5.234790255699882,5.14211806126541,5.067991284933995,5.287453262432138,4.623555433447378,4.846573195911051,4.53566870618471,4.757823832309361,5.252764583873839,5.090670234819166,4.958712969361729,4.75694702296001,4.761687502579437,4.593566308943313
TC032383,5.6920037862901385,5.350383330048996,5.518330636248436,5.365424477868564,5.34550858054494,5.5488915150038265,5.585268604824896,5.5062594239641784,5.458468674809229,5.484141287304004,4.848946433056655,5.123829287390315,4.8027953018477305,5.0656869978908565,5.095756277806549,5.167175328030491,5.290918190178457,5.230606814471214,5.13847310315468,5.214555654566946
