gene_symbol,Hox_1,Hox_10,Hox_9,Hox_12,Hox_6,Hox_14,Hox_3,Hox_15,Hox_5,Hox_7,Hox_2,Hox_11,Hox_8,Hox_4,Hox_13,No_hox_5,No_hox_9,No_hox_13,No_hox_7,No_hox_11,No_hox_12,No_hox_1,No_hox_14,No_hox_2,No_hox_10,No_hox_3,No_hox_6,No_hox_8,No_hox_4,No_hox_15
Cdc5,5.410772242171676,5.453902555877098,5.423469894889626,5.362230143412535,5.40096234526151,5.326062396327213,5.348777900439021,5.464481277709248,5.467055473474353,5.388438347459123,5.3402189328483,5.347032165488404,5.358744991996868,5.459112780476967,5.403890289558211,5.422896967781657,5.388574857182434,5.40294109496084,5.570462328202523,5.435066487599641,5.612426770589162,5.517498659624589,5.377109196270013,5.491568447469573,5.515411647626217,5.445407454130745,5.530268506645553,5.515396099635954,5.5765736917163355,5.421868483481493
mRpL1,5.670514815413664,5.660739179020344,5.748377590979549,5.744340965987686,5.6630666781676835,5.668316392497427,5.748958320273503,5.716473598774975,5.7286302055122515,5.767455188304233,5.7292069826906875,5.719233731240261,5.654083178737094,5.676055671700414,5.671095116790198,5.775051534106797,5.786961973710264,5.701291380922224,5.670182985798319,5.732920493976593,5.896093495584048,5.732940597412227,5.689215122685733,5.8019979304516545,5.830890120171694,5.863576881840488,5.641766519184231,5.778989043862173,5.77474168375013,5.801639397295921
exex,2.7363352919814834,2.6479376421931375,2.847417042838229,2.932734384470838,2.5509211521772217,3.269224417356379,2.8154883753918076,2.568361883157997,2.5640180764957248,2.90638628248946,3.0798820689759796,2.998204003515041,2.8461554989490807,2.7230583987834676,2.6327714982299084,3.7060821530506445,3.340611978524282,2.71041165205985,2.9018388652305123,2.6971142325578583,3.2740033973690026,2.9864219453191345,2.8038753091260884,3.6719545974852474,3.2146992431254455,3.6609774081724336,3.250010884530941,2.913912456917283,3.0934575089002445,3.11923008524618
sna,6.819888797299477,6.719573264970664,6.728369883992914,6.77163775641081,6.805918027354692,6.750597536704019,6.702649958937869,6.819175667871723,6.724025927098656,6.732230818542665,6.770321462775738,6.697087690481287,6.725643072179235,6.686006256632595,6.801924554352728,6.893792669400785,6.75464928132777,6.961688579762902,6.579636567525472,6.739393554460726,6.710667024918351,6.863935764529185,6.808666623695876,6.846822458045673,6.7780079703560805,6.782840050994575,6.759325906263353,6.81812264495173,6.89288210606574,6.86304934573675
Dbx,2.9388239692795657,2.689306524023451,3.0588940188665594,2.7303223212001706,2.7127144264665244,2.9348466599755443,3.1142544950129882,2.901769933318183,3.2626056884718,3.1057094170919552,2.8416149184346087,2.910645836367854,2.8461554989490807,2.82932575531597,3.042393177580295,3.56335121467708,3.043253113084805,3.5859786622900534,2.2621586410468297,2.06919258613972,3.449995871639851,2.896145842282177,3.615945698287068,2.961716161093768,2.984432366591288,3.8175042876167256,2.9538570404727134,3.5297267032106254,3.6787666152183673,3.036228040021497
CG12708,5.920841944141733,5.832039820149706,5.831726088230564,5.722066000121897,5.864171838649857,5.856003373249111,5.818726651919645,5.773344248838655,5.8654619896459215,5.795889667463776,5.776771026730926,5.807197111303668,5.918291309638821,5.765541238781812,5.83137673179402,6.060555091114848,5.892572675065725,6.028389783462903,5.693633311752462,5.834028367051281,5.963659325919338,5.9554364304198435,5.799470769554369,5.955716872530708,6.058447199504441,6.0273074415913,5.947448806367012,5.987395567574242,5.883055841345093,6.029614701738031
CG5726,3.3965421419426676,3.4089235541957,3.401386998219453,2.9920221750891476,3.1575195576553137,3.312021075534923,3.4782405371840093,3.1265279846235217,3.385833852269419,3.079553911991068,3.4699070301413224,3.2662389864611914,3.276799185096436,3.3828175556516467,3.4506197657279314,3.9063155112605736,3.666914022845705,3.8788733720905615,3.351031643319486,3.079856544835489,3.5996011270260655,3.6087233910719765,3.2901726138486245,3.6286579276440847,3.5094542577185033,3.6176934804099776,3.820414542931706,3.672324950008776,3.8035648930482915,3.4544541686153636
Not11,5.8618355357463825,5.966079193461438,5.891176620778208,5.919063298558113,5.87687492234427,5.857647462146063,5.939056209291577,5.934414888275888,5.92515759781439,5.9588285683166635,5.897777683309975,5.909557969349813,5.913605456558545,5.917458452153601,5.9171382970181075,6.013143501034229,5.856863837469633,5.926110277073036,6.0090570468646325,5.962117908489966,5.980931646399412,5.891366108873593,5.865124282175417,5.942678882300162,5.8653617105221505,6.043080211927448,5.8804909104775875,6.009034523928353,6.101721488088765,6.063725175114192
Nap1,7.1506307553780495,7.186779983173326,7.174920314074324,7.166589694836134,7.150851001492135,7.19632869742367,7.176024842069443,7.143806841715946,7.184703475809826,7.193419633982307,7.144490862665015,7.176355119936403,7.147942255669057,7.165002164950157,7.156371446756378,7.2016008328721455,7.170953219795922,7.198839988296286,7.158270119810763,7.250564474931033,7.251905039422942,7.20951368717184,7.1421006903606905,7.218300466446252,7.125751016174805,7.202145238874164,7.2075707648417575,7.242113590261569,7.222170103243918,7.278171471067811
CG18004,6.819888797299477,6.869737275259682,6.73252580954933,6.755740683019572,6.812749177551595,6.8150629189053635,6.826071337571252,6.778242526281257,6.847755396228335,6.820287223688965,6.813687373766126,6.847696227023032,6.759133849564732,6.783396420250736,6.756544226931871,6.888288616118553,6.75676322028078,6.910532634483642,6.880619583184231,6.88750913500027,6.925276294401705,6.851347586759741,6.853318531976197,6.888451772790494,6.791519449446047,6.9187940565787995,6.911940291264197,6.929835020152024,6.834211028434388,6.901867292510488
REPTOR-BP,7.973976301734888,7.9676568240828916,7.961747582345776,7.960367225761917,7.945122823268423,7.996834248487686,7.964792731071004,7.951979431045091,7.971013989272632,7.9568617047646315,7.991337649941025,7.995535384987343,7.97883980761327,7.972024145670824,7.998765156025817,8.019415379859073,7.946089098965496,8.017773793625924,8.053514405950889,7.935961034439351,7.977786151074545,8.018625979699149,8.015856914769115,8.04525381155772,7.993169491870039,7.99253794259266,8.040167523792167,8.01750667708232,7.984860039926673,8.059096507050246
Trf,6.10940753515035,6.100437067030729,6.10797555741112,6.11065624931998,6.052924171260453,6.121751608036084,6.178996387537038,6.138325201150366,5.9986388553490855,6.045748753336072,6.1655817835358775,6.035117225595503,6.176429866612541,6.084923196694693,6.128611809729935,6.183212019931057,6.100007747415588,6.251051344545489,6.264981153057386,6.141036076286005,6.269052255392774,6.072438645959097,6.137313625448611,6.172275691733407,6.0742837286354465,6.188470041177393,6.221431257357567,6.257897268355237,6.180987325175001,6.218740923013289
Skp2,5.550175582467649,5.5717774415169155,5.636983061165095,5.576867459863289,5.520499823237141,5.636038591477832,5.463570855145833,5.579090225770916,5.567884535260139,5.5419360851491,5.603602687132854,5.566548495967583,5.510272095716002,5.544961126618872,5.652734890437747,5.604482530480735,5.570134710715063,5.7071369583864255,5.627773239906215,5.555713189645546,5.740069400269694,5.564460479082527,5.604098927664304,5.667459033631146,5.600941772546286,5.559543381274294,5.6819775439428915,5.810809516263941,5.647084091572768,5.583325784856316
CG12299,4.5547793856763485,4.491941396973008,4.351245455970556,4.517595943317514,4.523682669558211,4.5746142274110095,4.505965526651403,4.405130206486975,4.481197611958677,4.4906788688491535,4.4845353241873545,4.488230084903066,4.442697368151189,4.528512938520904,4.527854529620543,4.340938594702753,4.6663977860936425,4.543134625690711,4.663121450360183,4.490992528614477,4.663971583536225,4.8351774031772745,4.712073415274724,4.454227891171953,4.534420700767826,4.756567067051597,4.520689520333533,4.6427518705214705,4.524291025208409,4.6064962076345735
CG17359,4.14850190879848,4.044436699340874,4.12571316552229,4.204006080533221,4.3138476874304965,4.14436830459808,4.397546129335643,4.195457499748114,4.119205408591074,4.283141482520381,4.314798232110926,4.263171457939539,4.036298486351678,4.125371428652342,4.268726173108172,3.791043629548648,4.167464957841344,4.1613735154870115,4.056730377842191,4.547527997768862,4.647865623508093,4.31144598831755,4.5065056247537125,4.414697109062474,4.438351569646452,4.481116852925358,4.406508177095558,4.396573974420657,4.359206345212262,4.550982733639329
D,7.001502941908713,7.026568893350455,6.990618206460559,6.999273454154355,7.0632687889396175,6.9967810259645065,7.106991298976611,6.9792403600423025,6.999847218636115,7.002636557409824,7.028340815285594,7.070746386157003,7.028034039631582,7.084400407366067,7.0410287716613995,6.979651584846112,7.161136167671798,7.128213144136343,7.053888573115408,7.078156603656536,7.146890126817439,7.075726510884474,7.1861030767969405,7.110031045899488,7.192124811587834,7.023892664953523,7.179001121777507,7.103144853006375,7.108313969535279,7.1466922026628055
CG11696,4.7524296571390785,4.819447227496846,4.727051122029548,4.595834309273428,4.737283994478387,4.796880596101158,4.7294691482532425,4.684469769694168,4.746413348251459,4.785228041353561,4.809353231712947,4.732825543775827,4.720575074078443,4.81040705325633,4.8410421010179485,4.62535928012694,5.033855918774533,4.818750609458802,4.663121450360183,4.775868288922088,4.891610010751307,4.950564786060436,4.933418124385652,4.924715371967456,4.886030928021728,4.925565310823082,4.827938492285639,4.91957444584705,4.846697103697874,4.965572314182757
CG6340,5.9896559369415225,6.009487733488028,6.017522883232539,5.909771618694992,6.042282614691107,6.025146313146556,5.9677495665528015,6.018798686334561,6.042982693469582,6.015264292677816,6.025408204993989,5.978572648728792,5.987520379663605,5.986986627550152,6.031983613880014,6.064755820639101,6.075269393083611,6.136464630199449,6.042312926073735,6.079614852810946,5.941640749549268,6.056539089860944,6.12230848573505,6.006232647248994,6.11281139073842,6.143496391542097,6.08818359592496,6.148662193232263,6.053435966351877,5.9669697600674985
CG10492,4.411428652696695,4.268256875344882,4.547523262570645,4.3909657417446795,4.427625349270865,4.280470941860835,4.25962861055027,4.39809998145451,4.51923663744108,4.4307548158926044,4.410294472679567,4.367912761350058,4.495786238204189,4.33227969391866,4.301064293771902,4.49322692744806,4.5771336627282055,4.665945169724431,4.466344570496661,4.529035719479713,4.410784542306044,4.31144598831755,4.664506039098167,4.473422311719933,4.552574672699217,4.341187578397029,4.639261406359607,4.6918826792914885,4.381394971045826,4.363146261214408
lbl,2.7363352919814834,2.169694608889056,2.9736727916134407,2.932734384470838,2.4590157173994296,2.376903737871863,2.439521616189386,2.767083728441794,2.4226182162338503,2.480790015771709,2.7719839395298367,2.35372942413085,2.8119361799723883,2.894374013288693,2.5896684463801947,2.612267992907789,2.7425212418099023,2.9201640563843068,3.2224946405442907,2.8073802267713863,2.2483712298257514,2.9864219453191345,3.0762978293490533,2.961716161093768,2.7949363785527113,3.3092561135675016,3.112857517351722,3.08714903459295,2.9201640563843068,3.195867680656076
CG4282,4.3973173251674735,4.216821171695313,4.535156341357189,4.278270892592116,4.343528561497434,4.421193945787905,4.361104153509646,4.39809998145451,4.393452689892398,4.4776692901851405,4.424209245677349,4.416437431422429,4.508629476195848,4.497310569627714,4.420874906824562,4.452030053739276,4.499501232415594,4.561629702218099,4.61317859623075,4.451444620488777,4.302194935153522,4.572478708258231,4.525345553507367,4.581440747452597,4.702641279252983,4.6677603712418545,4.520689520333533,4.4178180288039535,4.632368060226909,4.451009053062046
CG11723,5.344122214502265,5.453902555877098,5.438709299067941,5.437347587797845,5.430981347622381,5.314818102974068,5.433547555313856,5.424846973419712,5.3709618115050315,5.427179355251722,5.372854072068026,5.393942047150449,5.424692613455074,5.338222992936712,5.4578596924560605,5.611102693266289,5.413156037236766,5.701291380922224,5.602706308559377,5.568995523035083,5.224111103558448,5.453685524429021,5.571854778504778,5.655871423325551,5.600941772546286,5.308422672426945,5.612021022918453,5.602656577277615,5.683546784079773,5.680141320874542
Xrp1,5.465961086357261,5.414853010905522,5.468508600703905,5.449747198302292,5.438347378441132,5.509436420903162,5.428454852212034,5.557195226626543,5.407447775307228,5.432233252459158,5.419892740113248,5.428964464518621,5.459808042895441,5.463946542112983,5.55323723687925,5.438700797357644,5.597430707515929,5.6532542851113545,5.474221809680906,5.601449432473836,5.444348425556629,5.537895784672157,5.482803843019561,5.7069898562028625,5.562373080633672,5.445407454130745,5.612021022918453,5.479696830544605,5.507851177512472,5.548852642676502
ap,3.080977448382974,2.604783245621949,3.0028943030721043,3.5000388658976256,3.312433137597016,3.3530611006984974,3.212566395718777,3.1010447068075844,3.4780620690490216,3.203983972200686,3.3149619476052123,3.6070692821521697,3.3403447416913936,3.2375064623018095,3.1977282827435536,3.510857403815101,3.4029345914935973,3.241109273213677,3.517332608490986,3.619576057996091,3.3947031144641686,3.4590769524938825,3.5684992050853372,3.4338702918754693,3.5592507707424965,3.422970511559734,3.527952223249317,3.08714903459295,3.9145023826784966,3.395802882890197
sbb,7.5538700221844035,7.546112943790785,7.60035824188475,7.572535243888393,7.5695021172672705,7.584745347858525,7.5727476946021985,7.538075427549426,7.556613688712717,7.552681169879494,7.593329881924327,7.562098485561916,7.533353030951864,7.556472252111572,7.494842112597669,7.554818449331086,7.657453154527054,7.569357084893667,7.613983547689857,7.672837749626774,7.614594781171472,7.63972138533968,7.601700294662377,7.603777218817731,7.590463733343329,7.583336447051462,7.5996373171349525,7.542633189727866,7.667579007337768,7.567856746851139
Orc1,5.809567564595353,5.93658201949982,5.92273873073489,5.897246868403397,5.933614522916892,5.928965961768656,5.892004912169818,5.976041513022775,5.868694306464317,6.008204460243536,5.96806409586056,5.943926392284474,5.891443046600092,5.8863399947866535,5.907609935675251,5.944640533803802,5.9971557761889525,6.113437169320727,5.939031419753049,6.026773818917184,6.101758992820587,5.985995198602545,6.051851397354329,5.831762021654102,6.005174660846913,5.913791241749529,6.125005920220262,5.866640678008064,5.998353628158429,6.088565535239554
CG9215,4.012014115510589,4.18099950598127,4.1534352759347115,4.1144557319510255,4.159416816683321,4.171338715416336,4.191644340843378,3.907036576941888,3.8430627034550806,3.956908284259168,4.071674554210528,4.0336678966887956,4.1701801462980885,4.048967248626257,4.308988026583792,4.2422251759417335,4.274088408945684,4.381394971045826,4.14229858820174,4.147345591015892,4.389989517720163,4.288234824174006,4.295555925355881,4.18953576265676,4.106594359532154,4.251455132424946,4.129553996793741,3.9756788550996864,4.403101929957765,4.550982733639329
mip120,5.248738275598627,5.334738666651277,5.405392001323995,5.367595774341844,5.443228093750784,5.283228042826598,5.332051354423382,5.399253342948657,5.404885325542773,5.323150786707541,5.353946570346029,5.414104791629224,5.476913917909234,5.354494218704519,5.417006820968823,5.446510027954959,5.437147451045438,5.500711858911247,5.399325951243014,5.419866104680825,5.473212507543394,5.557885169876526,5.446324834222495,5.477736975255276,5.515411647626217,5.394341296106002,5.469482125621661,5.33107184010894,5.4789828926783475,5.562784828744335
crc,7.451722066391416,7.451328079904514,7.492276449182954,7.459598616587618,7.484067489590589,7.472341763507212,7.483987132335413,7.491827930374548,7.478129938611202,7.445192597053951,7.506285086222925,7.497749917985732,7.452373075784216,7.477909748203502,7.469730969103926,7.5084133295050135,7.467129309511651,7.486335180197195,7.526167512488249,7.496386392641577,7.510773583368821,7.558346788943,7.488810259577384,7.533216394745422,7.569549503492668,7.503056616557285,7.515075431997896,7.51926925159541,7.461435230941658,7.54524743635374
ovo,5.010108779824601,5.058188920548803,5.2103367589871725,5.223977634140101,4.992670344314361,5.013607322561899,5.070012798700887,5.245423871293063,5.191159570530055,5.061125241097772,5.1217188626209476,5.188328451554742,5.129945099427683,5.1590446143707025,5.053274605426931,5.406839361160514,5.354830826873204,5.034583999975,5.399325951243014,5.148837007978122,5.407055759895667,5.564460479082527,5.294129346746193,5.335814001971509,5.383435198100991,5.480349932484839,5.303193822874853,5.380434614443474,5.249540686403745,5.116927102263754
TfIIS,6.588317182966453,6.630771545848893,6.655687731098844,6.670048217458223,6.657026998648431,6.639746892241431,6.634713109006703,6.671556828245487,6.5890972565852355,6.617340332083744,6.61150017343506,6.6676074201652,6.640066664641787,6.657911632688402,6.650022681981898,6.724758693461516,6.6451774703495925,6.696779389442237,6.666532241673785,6.691174084493746,6.683473825389327,6.71174433613428,6.691734743252834,6.754094854548895,6.667144840224724,6.61003488497219,6.685749445811561,6.692342624249249,6.584551552114291,6.596844830356194
msl-2,4.742416178634517,4.6232352920335495,4.695753548288781,4.7410604086036265,4.611316237482801,4.562690854126752,4.654855231843907,4.635611665337699,4.5970029365638325,4.657001860312158,4.6295991416019024,4.707859799505974,4.564466202562659,4.687254794003876,4.669513823991674,4.901686020547663,4.779328568367081,4.7298953709832166,4.841154541859223,4.66820144455529,4.965181458812645,4.657153611622595,4.895477463545842,4.972005466472828,4.833098633509932,4.587210456086035,4.73078158325183,4.91957444584705,4.597624240265381,4.741028785451369
Nup50,5.800875371761927,5.873164303385433,5.860240803455112,5.8048852835542775,5.889418659776353,5.824240861275805,5.8476786614815435,5.850537290529807,5.772213904043554,5.858703590114924,5.8961934855429785,5.870810540577027,5.905746574855819,5.855852628893552,5.863571781984144,5.93514172225508,5.907494558773976,5.9673872910490875,5.902089561252478,5.888207951632738,6.0709387441501335,5.959859559667593,6.0396103599046755,6.077521710520656,6.11281139073842,5.982603968758209,5.889681937606206,5.956292145357965,5.8482385754257615,5.929327965427088
CG8765,3.5569350159150845,3.5383117774116775,3.5283140711162977,3.6297885907972653,3.6847095210026772,3.5691846450070144,3.5306821397866757,3.7171784513937633,3.512696506068191,3.7219440294350945,3.6349317184940735,3.622155977789614,3.6987045691294487,3.6955080709517985,3.5049772259969814,3.9063155112605736,3.7556611360412573,3.841927885986759,3.929902768867131,3.5721246988871496,3.807904704155978,3.778733535410111,3.824334941576036,3.898481624158831,3.9873556039566913,3.8530865307722078,3.8559990693758066,3.942424216799256,3.6787666152183673,3.4544541686153636
Zw10,5.418479756695407,5.37697750424029,5.436185471545726,5.340475000230205,5.500010886521532,5.424483315700163,5.425898741665139,5.391445755047535,5.435209686842624,5.486202956117527,5.462374231820538,5.472262851068609,5.462269727362635,5.456687109359948,5.50429966775952,5.611102693266289,5.542072684028378,5.634628302522124,5.670182985798319,5.568995523035083,5.422140121661661,5.583930911491089,5.6950263785789,5.477736975255276,5.436848001159367,5.553178265782586,5.426802933229786,5.465052467822537,5.434055065271375,5.583325784856316
insv,7.448702165442211,7.4571999328194405,7.446967819522956,7.456952888106109,7.473575471025477,7.458851343162348,7.464182672186701,7.46722121451443,7.466117789052292,7.483185627353377,7.462232725181604,7.45101964472855,7.43849912633507,7.493236906708704,7.489935658514966,7.470084965385,7.483598198966735,7.523981870675782,7.551796302521309,7.580145959106836,7.460387015126422,7.466829623748395,7.535874210999382,7.4476305405221375,7.502164694990109,7.50577867730502,7.472774361084777,7.534284918423827,7.493197481386908,7.551894788131193
E(z),5.696044818049025,5.687370481730723,5.67749708049644,5.641983190905667,5.758061185107242,5.59202844918986,5.639413974724499,5.642037917037021,5.671335494201433,5.6011333878205205,5.6890666220296495,5.668306693476483,5.625258355345659,5.634238335354825,5.671095116790198,5.752394637671731,5.610804294935273,5.741510512168342,5.7108670814340226,5.828954227356517,5.808484674297282,5.817834081604689,5.835357275042805,5.678913907849979,5.763537114878565,5.695762293032048,5.720633953499179,5.900612363930429,5.695411431660677,5.844300063630165
CG12253,5.20217962207371,5.337610777582565,5.298212494986394,5.321043094969252,5.3621252087622775,5.262592936487139,5.3733545561295815,5.30698292977447,5.261686492254227,5.291740725363811,5.256653278606488,5.32272535482679,5.1994574763437855,5.284878097510559,5.2531243019929175,5.331207533263641,5.283721821560854,5.3460475470269575,5.516606680057253,5.364767963027347,5.3683182970650805,5.416391326400467,5.538536204076237,5.456624308788849,5.335266334804847,5.258247806441345,5.226301899855254,5.372374849198718,5.2857208155230095,5.548852642676502
Traf4,7.4574015603547466,7.487056175720409,7.434028049626739,7.425329631998251,7.46006078133762,7.415524338472429,7.393037752430416,7.436938492722448,7.414510757927029,7.380154131934424,7.38908551829793,7.420286476709575,7.441221395999283,7.453480612829486,7.4136486538138,7.50940239620674,7.515743979666195,7.491241624411425,7.480643951018844,7.521042049227512,7.499585595979903,7.496694533182581,7.4624436128693015,7.4476305405221375,7.39906092136421,7.451792342610973,7.429585822931531,7.457850857423378,7.453334494921359,7.5024207915895795
tef,5.570165921846706,5.6008508034486715,5.636983061165095,5.65812091408889,5.633318917165839,5.589883629113797,5.61004449562799,5.606855339287574,5.545845161503197,5.58395581714854,5.51943281331336,5.676017057446988,5.6062794970380745,5.5969481942010875,5.636126792683491,5.763787251386358,5.717790359823637,5.832937617792363,5.7108670814340226,5.6328831094780485,5.745501534530426,5.891366108873593,5.671575941022785,5.58337595304963,5.6441354697443415,5.695762293032048,5.659198173045593,5.712139253146226,5.689496703999795,5.739841008109592
CG15435,4.368482854199108,4.268256875344882,4.281570669641921,4.369419938466191,4.290994218680719,4.3421523928448345,4.128113405233223,4.195457499748114,4.241359556393839,4.381530567408848,4.16543363937793,4.263171457939539,4.086196036626745,4.134524203714001,4.268726173108172,4.364166155582829,4.5194816242483045,4.4855039139842035,4.4859218932513185,4.490992528614477,4.489892532820028,4.378012051077424,4.467726292583524,4.110755034849597,4.375942940810719,4.383204501606689,4.322434021058555,4.039043778002909,4.561629702218099,4.385846231917809
l(1)sc,7.043192102966201,6.86227305101514,6.8013009793125185,6.899175872533274,6.965149781461337,6.897927802490082,6.733579108671583,6.882313251711626,6.8125937552814,6.812076141543066,6.797081366633383,6.885639595964127,6.851523413663084,6.74864468638854,6.84408436482566,7.174334629508745,7.069701311044357,7.192261622972546,6.7219148863279585,6.992944100791152,6.943425907615673,6.980211657033225,6.989217036630194,6.888451772790494,6.981294866254041,7.016530020275682,6.936327577613728,6.7490717334090915,7.002406176342637,7.030957088634895
cmb,4.584680114678608,4.51178644093946,4.450813291395468,4.560483206450376,4.627957696612316,4.654319648205163,4.439592799558495,4.590082926621856,4.573712458130681,4.388712697976344,4.559695368612566,4.612440820879915,4.456236143053957,4.503629416715109,4.589335265679631,4.7261931244136175,4.716365938035205,4.887204877791425,4.6792297506247476,4.700164194366512,4.725920326261116,4.875137623701554,4.614562509922174,4.663319423964526,4.702641279252983,4.742302888002516,4.5901557767125585,4.478969539416562,4.714287121574047,4.725169235171083
Mlf,6.456003106845495,6.412666959125572,6.383736241216877,6.429430306914701,6.418906254653071,6.355750140851241,6.360369463644019,6.4070279193907576,6.3568350890870065,6.440817454711502,6.372675776244555,6.394957710196794,6.398916882663934,6.348754389858619,6.386527031066794,6.455363598775233,6.382022480506568,6.433051445406302,6.473899348437352,6.505228171749945,6.520302381429971,6.470535734861846,6.4483812573806985,6.457695060307736,6.385657277975218,6.446447623942928,6.454632189525599,6.489302541356674,6.501184693604006,6.407887095937127
ac,5.4756762092429545,5.109922770824796,5.253724312578357,5.260373558771331,5.388183494431086,5.118685168908085,5.180576916137113,5.030368274692307,5.222436380334101,5.194320920416548,5.0355621498109775,5.275135288815692,5.481748043304696,5.25561547399527,4.933945499053022,5.563813912740366,5.371845167723179,5.6715396746862,5.113149287216698,5.58210374610946,5.689804802399682,5.551266339657414,5.783687640788243,5.8559061121315885,5.28465929257784,5.706775203539473,5.4412326704549185,5.522385529709889,5.758264130453717,5.219523478012858
sc,4.120782017285902,3.979672534863786,4.20667529441567,4.270286412738859,4.267606229442108,3.997390314680519,4.226214097088715,4.237749409237915,4.090968707935376,4.071336449432254,4.031562674808213,4.353604812460404,4.247654142631645,4.087898861061738,4.1465208215509595,4.215945382268232,4.3931327870542765,4.214620077191856,4.246069211304147,4.700164194366512,4.451120592941969,4.288234824174006,4.772169301671592,4.43465782274168,4.16127388209627,4.698247344436385,4.277588552038654,4.573247814462126,4.632368060226909,3.868337043637598
Xpac,4.184305534986926,4.033929774962617,4.067851094042639,4.066481975855597,4.028113890986891,4.068674735666683,4.164909450508736,4.026427733217109,4.10046980759093,4.1915901234452235,4.051819721386332,4.128269905232937,4.133721703860799,4.301918499865469,4.118271367587828,4.552004880382353,4.248479295856374,4.313295122002012,4.195529339019817,4.322450330668946,4.347055403251613,4.440422272656846,4.341456249344828,4.137710792162422,4.375942940810719,4.227704922775546,4.1813722587257125,4.306774791743575,4.075778057012656,4.072051261688935
CG8478,5.56575803083779,5.479113368867743,5.555168456127696,5.486049383883561,5.435898058603856,5.481115259196848,5.541769059260115,5.380939899172782,5.474262681292548,5.557623206928303,5.4450998514326745,5.500120787053961,5.528845917468201,5.466354689103667,5.50429966775952,5.630704215394519,5.590676240463039,5.741510512168342,5.576994834849634,5.755072472009837,5.587361256192419,5.621770108817741,5.565279282364061,5.538525407719136,5.625851851262342,5.51411254547668,5.517076144156027,5.621756464608829,5.563201825665803,5.562784828744335
sqz,4.082584821628539,3.712869855953918,4.057873341267274,4.229378785282473,3.9113035717636517,3.920631705260226,4.04001072383459,3.847667415307174,3.867232548364729,4.010549043885964,3.968206559429803,3.9616831599286955,3.9729367878467805,3.9221581976260675,4.089200624811508,4.452030053739276,4.222197080797243,4.045536851346677,4.086074225850316,4.389025975975966,4.127142845140018,4.240130881413995,4.115956458887712,4.330614120053382,4.0185244873538855,4.2033768894121994,4.3653543969388915,4.098631726921182,4.313295122002012,4.24120698727419
CG5815,4.663937359007358,4.5052150877398125,4.652438876628495,4.5238364608902195,4.541834534282986,4.598042766366426,4.603771486895282,4.459660593980557,4.5970029365638325,4.541087988019479,4.47144051450859,4.561084532290063,4.508629476195848,4.5527922745222895,4.61290683615948,4.953948448598895,4.732482131785878,4.7298953709832166,4.542454194666851,4.761179027468084,4.695425584053041,4.673261000673281,4.664506039098167,4.795670734153667,4.515931059009839,4.7278322942629,4.520689520333533,4.6427518705214705,4.615147034285518,4.624336362437795
Tes,4.235716439858569,3.9456464685129484,4.0777302739931285,3.9630238243302185,4.047960377146932,4.107237538769034,4.173900732092828,3.973918674766963,4.281605864549736,4.081117908792924,4.234584938319935,4.0336678966887956,4.095883583908642,4.018740453273123,4.079319493024375,4.267831990084526,4.195205423251267,4.105131513108659,4.270412484493786,4.471414066441908,4.278986738407603,4.1086553321347035,4.427382241051561,3.931707191754733,4.16127388209627,4.570291545593367,4.1813722587257125,4.329991822690333,4.265174201701884,4.408042330673895
ena,6.556843492128633,6.530702684142063,6.552789350031748,6.481706531719015,6.48374428687216,6.5133545800157275,6.591778667070719,6.495714147792336,6.511586617768199,6.525394592341511,6.516401987817208,6.496307063928208,6.510068861113972,6.5033660208803585,6.487061883964701,6.572971944999222,6.601750146857272,6.539942226421321,6.621740059349322,6.555670284322169,6.554653987752101,6.578386719869439,6.559296629602635,6.530756993912202,6.512482317739237,6.56463515010407,6.546484197261927,6.643614476838609,6.579692101692998,6.584470113714367
Phf5a,8.4169063084378,8.389545499944395,8.364531783804821,8.367982277304488,8.377883948347678,8.37684866451338,8.403204643076984,8.394709835391723,8.40990291444357,8.38417510790766,8.387411555722283,8.398682894271078,8.408509670358777,8.375277750325756,8.372946925076242,8.42714277171148,8.416361712457002,8.41713595553734,8.479990908221918,8.403275246329386,8.446570670913779,8.397537184192403,8.474578522489846,8.40524659332432,8.409227167156583,8.412084921642466,8.447476355213633,8.440705456489141,8.441652902451544,8.478418407659106
Xpc,5.556883528572284,5.539492488315957,5.475821714599542,5.615190922879493,5.49540021237313,5.625734315693034,5.5643067684296,5.566010836157972,5.5049072616057,5.579614920690451,5.524043937781375,5.572954875388225,5.569417045815078,5.547182080137493,5.6547916418285356,5.675000050631625,5.583875840154499,5.67756125060923,5.640074944998607,5.614141716553887,5.756278072294487,5.693406331286341,5.762248332162496,5.638234289356129,5.656141433638588,5.487194264303692,5.635887782622266,5.63429001729106,5.659386640709744,5.576525573150311
CG7101,4.5547793856763485,4.537648356264525,4.528915051064519,4.542327697272377,4.511395752824375,4.5746142274110095,4.54377254409948,4.542382033324471,4.474714681325407,4.617942033529036,4.646337385897006,4.589940763472761,4.6399842389366945,4.593912323976641,4.392240945908236,4.788176359209682,4.794468734846367,4.561629702218099,4.63010487586459,4.700164194366512,4.891610010751307,4.88811055693152,5.072240254271639,4.631367861163894,4.671185160250096,4.587210456086035,4.9043065426357435,4.932221033963856,4.74526374222604,4.725169235171083
